property_size_sqft,market_demand_index,construction_cost,location,use_type,school_rating,crime_index,traffic_congestion_score,development_activity_score,view_score,amenity_score,loan_term_years,rental_yield_percent,risk_score,roi_percent,tax_saving_percent,demand_forecast,material_cost_estimate,land_acquisition_index,investor_score,recommendation_score
9287,0.64,290097,Chicago,Industrial,6.574091087232203,5.789653202958044,9.659916191043502,8.505116519770667,3.7552320060045608,65.29927315417177,20,3.0639886965971135,4.802526025718473,9.530290280027526,1.450485,0.9494627619293725,2258436.5490073264,9.289554404044825,50.6947992780116,0.506947992780116
1228,0.85,708138,New York,Industrial,5.089628390319575,0.5451192743782629,9.680394025214689,8.778473110165642,31.60047228663938,50.22748645953874,13,2.178932275955434,3.4481469762428087,10.349542105398907,3.54069,1.0,298628.1987919669,13.322982226106955,58.9689903820253,0.589689903820253
1865,0.56,1030162,Los Angeles,Industrial,8.021703416346956,3.1404380691843246,3.6049273122701972,5.4942861228851605,31.410981908937075,72.14891731316725,23,2.398463020667375,3.4104903630743975,8.851877034152551,5.15081,0.7719055447605716,453535.49735099205,10.375551470047792,53.69678530033097,0.5369678530033097
4992,0.71,742212,Boston,Mixed-use,9.978605400262468,4.991989468413318,5.316625870700123,6.56179036222687,63.346411923577264,0.5928215336878151,27,4.109403668763913,3.596663825943466,15.555028875406247,3.71106,0.9382497287430771,1213967.4009523606,11.54840629407602,60.11469277038796,0.6011469277038796
1198,0.62,600498,San Francisco,Industrial,2.7201887960400715,2.165791856272409,9.755597427940202,3.8223732001449138,10.58003594241399,59.244075539845944,17,2.5200439152864504,5.910107323218275,10.434427720159842,3.00249,0.7678028228817976,291332.72162278206,4.376770139912576,42.06617647364048,0.4206617647364048
7686,0.79,1354634,Seattle,Commercial,5.136857376936152,8.726258854858964,1.043815668899529,2.8179164750926597,62.85440308788611,84.74061349292366,19,4.951032733274205,5.953894372322566,16.028904811512056,6.7731699999999995,0.7563706466574537,1869101.250745161,0.0,44.97528395844348,0.4497528395844348
895,0.27,737911,Los Angeles,Mixed-use,4.878855117287398,0.8710928946143404,4.714104235412343,7.219831469516448,9.504024065161943,35.68998871747549,14,8.662200249818792,3.0624282511543566,42.43990835447962,3.689555,0.6135697155835357,217648.40221401496,11.227593692189506,72.4231980685867,0.724231980685867
7900,0.25,938379,Chicago,Residential,3.7404327947405576,4.873844416720429,1.9041179471287157,8.618751490158083,9.4953647418331,10.828935648291683,16,4.610562058572741,3.5092649084463354,18.178965876143273,4.691895,0.5834606861734956,1921142.3212186797,7.485339868178212,55.0302687069242,0.550302687069242
8582,0.4,1713865,New York,Residential,2.782859650482606,6.91416057513152,5.582421690063423,6.540775529557475,72.81833571884823,42.087724974320615,21,7.822673300634973,5.671927921588376,32.19920592804335,8.569325,0.5887555649752434,2086992.835531482,2.409474604908562,52.734995248389,0.5273499524838899
4671,0.33,1308807,Chicago,Residential,1.591229048406933,2.617511001344824,1.2220295908643843,5.115906106465492,32.41351738327963,72.7104449058507,12,2.7512797186482407,4.17664157695529,11.138887591896381,6.544035,0.5334450852963781,1135905.7952420826,4.089624153527601,46.46902637628894,0.46469026376288936
4860,0.9,202775,Boston,Mixed-use,8.984073855013285,6.242407369975181,4.662085882515651,1.5892476684417156,97.74229477137479,10.730121037067253,13,7.275001499355943,5.531550315960513,30.132600126804533,1.013875,0.8546142360225821,1181867.3014079472,4.330914153479819,57.514093216731794,0.575140932167318
3002,0.38,1049211,New York,Commercial,4.7786382791768585,8.293851501423745,2.986291673068016,0.5345871260481816,3.735293643555493,20.604856021289,19,4.53397746605948,6.969309991390901,14.376035828873654,5.246054999999999,0.2408523262739342,730034.0820630982,0.0,28.59611806584837,0.2859611806584837
1217,0.98,1686107,Austin,Industrial,5.4720596665004395,1.9033697509504754,5.799775262128668,4.456917902467464,44.51066637179941,14.755184682869993,13,7.998023029576305,4.299478673670549,38.08674539693105,8.430535,1.0,295953.1904965991,8.025607818017429,71.35465386980589,0.7135465386980588
3282,0.47,757160,San Francisco,Industrial,9.252478433808243,9.172205918248629,9.963942841906297,0.4934956369742127,11.313593767402363,79.69477555752249,24,3.090016112451055,7.745905966001935,6.277874644006646,3.7858,0.31123066348373807,798125.2023088236,0.5737681525338267,21.261808226069075,0.21261808226069076
5446,0.35,1990947,Austin,Residential,7.986614297643531,5.53558532662358,8.204824946140729,5.693346319072251,35.137896675810865,6.2892622452486835,19,9.183067022115855,4.996313831964838,40.379749783955695,9.954735,0.5239556094211408,1324372.2887793581,8.144375290092203,59.725392898972046,0.5972539289897205
5986,0.83,399972,Austin,Residential,2.174511377054658,2.9923200430106056,8.610778824619793,3.827291913177713,99.82224506090506,68.6586502114433,25,3.940617623183493,6.036761928462894,16.71076807290686,1.99986,0.9615181947986734,1455690.8778246855,3.0094832472217647,49.073015097403115,0.49073015097403117
8835,0.73,1390292,Chicago,Mixed-use,6.088779708469682,4.308582753822707,6.717384886231728,7.571891196819695,88.88425117385317,36.64569207531913,24,4.825102346249412,4.146728502653313,19.816928977424354,6.951460000000001,1.0,2148518.026324941,9.352088151466669,61.156514873188044,0.6115651487318804
5480,0.6,1529031,Boston,Commercial,4.980270488676032,3.1219188378638796,1.374038634450327,3.0564849683618345,4.8324408855396905,75.57912428853022,28,9.601445686544334,4.298383790005472,44.885309594857794,7.645155,0.6903858716608141,1332640.4962377676,4.914836619173987,69.2469842401036,0.692469842401036
7766,0.64,348854,San Francisco,Industrial,8.174899653208865,7.251111599333161,2.861179084397297,5.929827009674321,56.32558438256834,96.43834187840376,29,6.627858877846871,4.3336412631353385,25.888182789901197,1.74427,0.7914691184970528,1888555.8565296538,6.853615063550025,59.69408572820508,0.5969408572820508
4991,0.78,494600,New York,Mixed-use,7.518092928507543,7.963006634151322,9.325581008023494,5.376835217551005,64.78223048244357,11.45452995864823,28,4.926172151704176,6.137349040883286,16.667854124369555,2.473,0.8895816281945238,1213724.2183800545,4.931921511907225,47.105599834095784,0.47105599834095785
7692,0.38,251918,New York,Industrial,7.213651497199647,8.32937392318661,4.2950180613587605,0.04712425522241159,20.95346239501257,31.438504106745846,27,9.596817176269052,6.900948213221081,39.65471195815866,1.2595899999999998,0.21576873429738838,1870560.346178998,0.0,43.60346079473755,0.43603460794737553
6088,1.0,299055,Seattle,Residential,4.064903519319072,9.85768249585741,1.9327305383271602,0.7238939826431035,14.510557339645025,81.0125427718857,21,4.632619335120256,7.31370195776591,13.30541417974387,1.4952750000000001,0.8390410492150069,1480495.500199914,0.0,38.19555970331691,0.3819555970331691
8151,0.98,1428711,Los Angeles,Industrial,8.24467357359329,7.912842924966835,7.3216482927958175,2.903682124860205,90.43811346655234,26.61583860511765,25,2.758965701401438,6.318143183872493,5.881985582040356,7.143555,0.9669272477436737,1982181.1468675262,3.2355127734866613,41.27702038473522,0.41277020384735225
4136,0.72,814417,Seattle,Commercial,1.4715216603537509,6.013840706885634,3.6951195154082916,8.82235081020765,96.88164414833767,21.51205970460409,10,9.974791102875358,4.602166540014303,43.86011480749116,4.0720849999999995,1.0,1005803.119058286,4.280031763675768,73.30523618442318,0.7330523618442318
1667,0.36,1110697,Seattle,Commercial,2.436624112889505,3.392202983917838,3.4197122161375453,1.4701495489977856,99.18928573196418,82.53779778689717,25,4.142759364471311,5.773233651125624,17.321593838438716,5.553485,0.3656634177715325,405385.34803437203,0.5145706779694526,38.84005640286576,0.38840056402865764
1562,0.74,1528763,New York,Residential,4.020609456801205,5.445954487107494,9.981797100024343,7.1089433046054165,78.97617737346346,98.70823640059703,11,8.81006278959686,5.693340883395251,38.6043594608768,7.643815,0.9865280754881209,379851.177942225,5.683598274299127,64.42647276931224,0.6442647276931224
2656,0.26,502355,Chicago,Commercial,1.6912669696235314,0.4106817279040542,8.723250325239889,9.733665661522874,66.35020694052571,55.68805901479658,24,3.324326358584698,3.609501491037626,16.210950065019436,2.511775,0.7384696485180626,645892.9120451662,11.01425090324235,56.44845555418478,0.5644845555418478
8360,0.22,951877,Austin,Commercial,3.1149484978122244,7.448250755299131,4.67144036531057,7.905675526911552,34.573025219299794,27.804874833333926,16,7.850831774219024,5.174070942015942,31.80590811579599,4.759385,0.46631876123959504,2033006.304479514,3.572373269424646,52.539565384189785,0.5253956538418979
5661,0.41,1336715,Boston,Mixed-use,8.471358846981264,4.459555450921018,9.822350870348492,2.4294536168704397,17.139831232475245,39.856596160005395,10,6.195595155778016,5.879228954888619,26.51842032796906,6.683575,0.4422815718251016,1376656.541825183,6.441257012930686,45.36053885884037,0.4536053885884037
5805,0.57,160257,Austin,Industrial,9.534263840110714,0.2002322973218762,6.851019010772923,9.083652604130815,7.89805993662317,17.0130327383609,14,9.847252466321038,1.7983249420897598,49.036030034283314,0.801285,1.0,1411674.8322372702,18.417684146919655,90.42999331012118,0.9042999331012118
7041,0.89,1606534,Austin,Residential,3.7414212019677144,0.6250694151041081,7.678202066917843,0.9310715650839008,69.3297468551492,76.18872788907525,19,6.422642848739196,5.695555527996088,31.48814482859187,8.03267,0.9240521899521129,1712248.4916076865,4.047423351947507,58.89615305621693,0.5889615305621693
5229,0.78,904143,San Francisco,Residential,3.3806422358995443,3.8746646382175665,1.2836173877399042,4.681419418707358,78.47234151793583,77.34740178227679,13,2.200121215126833,4.338568596221135,7.125941437416598,4.520715,0.9365776781710166,1271601.670588921,4.187397016389335,51.31427544476462,0.5131427544476462
9848,0.79,1135106,New York,Residential,3.519033870217842,5.83421519018435,2.094447334132514,8.875419077264137,82.645365245498,87.51209923824945,23,6.831023916992703,3.802721526658998,28.320904394779163,5.67553,1.0,2394861.9720710833,6.56023775729763,67.9789350035725,0.679789350035725
7830,0.54,1401836,Boston,Residential,3.4994717861575944,4.642039489521267,6.697766138466146,6.412657092568698,91.37650033037986,2.6602563596563877,22,3.1625316506930083,5.108473589547481,11.170618763943775,7.009180000000001,0.7677920648380097,1904119.5411572482,5.270089389205026,46.515844607389056,0.46515844607389056
5834,0.48,1718658,Chicago,Residential,1.323371639673757,6.192043172921549,9.091215843845355,4.136445647276989,87.99295636383737,56.19813416263793,10,8.388327322256696,7.170248098527687,35.749593438361934,8.59329,0.5629814189054185,1418727.126834149,0.0,46.8581439484871,0.46858143948487097
9424,0.5,997786,San Francisco,Commercial,9.342247116979973,4.802942587913558,6.613693534788361,2.9281286673716878,99.97412722580926,21.42554343431844,25,8.852545571919192,5.016733459724239,39.45978527168241,4.98893,0.5503475816103133,2291752.5614132704,7.467433196438103,59.59915549659452,0.5959915549659452
4830,0.99,290545,Los Angeles,Mixed-use,2.9232832741329555,6.617038454813468,2.206224048870926,3.7509940531834998,24.406401096725126,34.08830154923571,18,5.856748150357714,5.716401475436585,22.666702296975103,1.452725,1.0,1174571.8242387623,0.05723887250298709,55.01801400100214,0.5501801400100215
8510,0.23,1785834,Chicago,Residential,4.780036666732645,2.1912606467080087,2.041840416216922,5.089417810092862,76.33076152122106,78.49556152865075,25,8.265771656418389,3.5829136008813993,39.13759763538393,8.92917,0.4406456775704829,2069483.6903254383,7.678193830117498,64.38090412823303,0.6438090412823303
7301,0.89,608423,Seattle,Mixed-use,1.0871819446687097,1.128431871836214,8.597673062416735,3.190439298728074,58.645951237479764,19.203365236149615,28,3.160885883852841,5.883495995482047,14.675997547427992,3.0421150000000003,1.0,1775475.9604072885,3.1491893715605697,49.38811855104656,0.4938811855104656
5346,0.66,1004133,Chicago,Mixed-use,8.721595818235514,5.9643395462566,2.253721048371229,9.689678620822997,26.124513245358237,63.83417505810897,24,5.9366254922851684,2.588823323657224,23.71878791516924,5.020664999999999,1.0,1300054.031548742,12.44693489280191,71.28715613081542,0.7128715613081542
7231,0.55,451616,Chicago,Commercial,7.580416100094255,4.846895169363075,5.682087644536229,9.330776530661451,98.19053222869428,65.45661912235981,23,5.151554117524677,3.2751699004988817,20.91087541826031,2.25808,0.9196009231458111,1758453.1803458573,12.064297461392632,64.562694211378,0.64562694211378
7741,0.78,1606912,Austin,Residential,9.520804316563328,0.26867654044935296,1.3340198796607203,8.706714682143208,89.78981047742522,95.40939149023006,29,6.890539096424651,0.831231670111322,34.1840189416739,8.034559999999999,1.0,1882476.2922219997,17.958842458257184,86.35425301444772,0.8635425301444772
1453,0.59,855158,Chicago,Commercial,8.034539312767592,3.8048188549303585,1.7260279065205963,4.218298355226534,12.851566844411643,77.5160928528937,19,2.35581751042528,3.614253868661748,7.97426869719604,4.27579,0.7248185406627194,353344.27756085334,8.448018813063767,51.209662688263265,0.5120966268826327
3039,0.9,693375,Seattle,Residential,3.8233586084685873,1.0612558549099549,7.051134408785783,6.913017693352289,2.6158342323419848,80.36351471536935,21,8.016982705989019,3.8900266085307393,39.023657675035146,3.466875,1.0,739031.8372384262,9.67512044691092,73.96406156236739,0.7396406156236739
7556,0.92,1848967,Seattle,Commercial,3.230860228555813,5.313568317526952,7.20263269384765,9.028293070359647,68.83307623326769,53.16007490178934,10,2.6330343157974694,4.679937067208559,7.8516032614603954,9.244835,1.0,1837487.5163453599,6.945584981388507,51.31127662083344,0.5131127662083343
2042,0.54,1948388,New York,Mixed-use,7.279446767979636,3.957776796604308,4.073224659475981,8.504294876789281,60.41306288565351,18.678080716237066,26,7.251772140241319,2.9948001542437765,32.30108390460229,9.74194,0.8860592079073779,496578.81264918274,11.82596484816461,72.12783372969005,0.7212783372969005
5793,0.42,996383,Chicago,Residential,4.277014975094495,6.13151911103018,2.9404878871874027,4.143270140202077,93.58156241111459,42.55633657183516,18,2.1476578043195538,5.329169273667012,4.606769910567589,4.981915,0.5045331247895002,1408756.6413695964,2.2887660042663924,36.208878073795496,0.362088780737955
1691,0.67,359215,Austin,Industrial,6.095935141773549,8.056022187702382,8.323392436815771,1.123860493222607,23.400528716036984,54.94895735118204,28,8.655104510053835,7.525139967352377,35.21950036256679,1.796075,0.5650725809070827,411221.7297697199,0.0,44.807451998919845,0.44807451998919845
6813,0.93,1148650,Chicago,Mixed-use,1.056317239238232,2.996686838414908,2.9539290652290133,0.7563036383454946,8.438794789498704,67.84192517137123,27,3.3975970417902506,6.05163732521898,13.991298370536343,5.74325,0.9078814451489766,1656802.8651218815,0.0,46.29422129920644,0.4629422129920644
7438,0.37,826084,Los Angeles,Industrial,1.5569713151242772,9.621021041650275,5.878243626997417,5.770640452257027,25.921533377198646,60.77091118319272,16,6.123979807815924,7.019368639192603,20.998877997429346,4.13042,0.4661116017798458,1808791.9728132328,0.0,36.824715638091504,0.36824715638091504
3181,0.7,1720707,Los Angeles,Mixed-use,5.81831147063486,5.3563450058757445,9.71387956776615,6.426279352109317,1.892764051146345,39.397782891724354,18,4.091943229820955,5.458133315556186,15.10337114322903,8.603535,0.9141870674879508,773563.7625059013,6.888245816868433,50.05509745791551,0.5005509745791551
9909,0.71,1168477,Austin,Commercial,6.094644818033486,6.18290798754788,2.3306719407614542,8.498426045970241,3.5892751188932426,26.531310699584143,21,7.781177616488548,3.552550007018885,32.72298009489486,5.842385,1.0,2409696.108981759,8.410162876455848,71.87103802184248,0.7187103802184248
2040,0.79,353349,New York,Residential,7.763076500134092,6.80672373225737,9.46788640745238,2.9251502034103103,91.48578059207595,16.82308432036831,16,4.57080880151777,6.505434040117775,16.04732027533148,1.7667450000000002,0.8001230355253681,496092.4475045704,3.8815029712870315,43.103682675117376,0.4310368267511738
6672,0.31,1920914,New York,Mixed-use,2.1876878766156556,6.667315298575898,2.6460374776180178,1.6747049055004248,35.201658250187826,69.38453862722663,23,7.796873548706538,6.589453038123114,32.317052444956786,9.60457,0.26038893930350326,1622514.1224267127,0.0,41.65074506242857,0.4165074506242857
6041,0.77,475807,Seattle,Commercial,5.618647753811009,5.109707430450621,6.106988872209066,3.790058331781995,41.080900100968066,64.5398674312485,24,4.278969654683812,5.4935629532801995,16.28514084296844,2.379035,0.8573087679800874,1469065.9193015245,4.298998655142382,49.44944509898181,0.49449445098981815
1865,0.93,1715851,Seattle,Residential,2.7500287998851976,4.287642911146835,4.393069407628701,3.5357512363227506,1.837165453810441,68.73724657578066,24,8.01978472748608,5.554175623995926,35.81128072628357,8.579255,1.0,453535.49735099205,1.9981371250611124,63.71589031579052,0.6371589031579051
9191,0.34,1471405,San Francisco,Residential,1.8387650760642522,0.5378196417737791,9.684357413516434,1.3246895401785475,27.05217801718466,37.252745280279484,15,2.244843970695234,6.333057497969007,10.68640021170239,7.357025,0.3954780841734518,2235091.0220659347,2.625634974469021,32.656114320645436,0.32656114320645435
9202,0.39,1501174,Austin,Mixed-use,4.694462146544991,0.2208584530117974,3.461878261017432,6.722826525131521,80.4725983741431,26.240782257074503,23,4.266490682990788,2.802892801258571,21.111594961942142,7.50587,0.7217241571963402,2237766.0303613027,11.196430218664716,63.086976114799235,0.6308697611479923
7994,0.98,1496207,Chicago,Residential,2.470029832801515,3.5796119453276463,4.5969220187717825,5.08691940729376,61.54909596667192,75.97213286809253,11,5.989068051522231,4.973186198604219,26.36572831228351,7.481035,1.0,1944001.4830154588,3.9773372947676284,60.953505994349015,0.6095350599434901
4812,0.34,658688,Boston,Mixed-use,2.9960378037308675,3.3366089063369264,9.845741060698785,7.211227561147663,75.37806010864153,77.36473950553341,17,2.360476655357804,5.207555054950363,8.465774370452092,3.2934400000000004,0.6338291999306447,1170194.5379372514,6.870656458541604,41.718273346132335,0.41718273346132334
1824,0.88,1284798,Austin,Residential,3.8579912188255157,3.8769515483900676,5.8282335206962586,3.526911201697347,44.721374079378506,45.56163739668406,22,3.488272490970229,5.499060564381964,13.564410906461077,6.423990000000001,0.9788065291170659,443565.01188643946,3.5079508721327954,50.21947430430814,0.5021947430430814
9847,0.59,111852,San Francisco,Industrial,3.3344956066887663,1.3836820088819002,5.523671040591282,3.2570221157770227,30.972922175133,61.190408476732415,15,9.476295853129626,4.875833054711967,45.99779725676623,0.55926,0.7251774656112132,2394618.789498777,5.207835713583889,67.72306239272417,0.6772306239272418
3641,0.4,1040374,Seattle,Commercial,1.7883216766535175,7.381682705368436,3.3200063938359214,4.725758530438556,48.28100933283703,37.35196642317412,14,9.814674121441513,6.1031141959154445,41.69168790183913,5.2018699999999995,0.48865427241455917,885427.7457667358,0.0,54.27252720981744,0.5427252720981744
7919,0.9,1641588,Austin,Industrial,1.8092462037373207,8.56964414776239,7.312272042793973,8.77407345395147,32.307106840575116,70.19472001198068,14,7.917999579123885,6.039276375954607,31.020353747857037,8.20794,1.0,1925762.7900924967,2.0136755099264008,58.41583036894119,0.5841583036894119
3986,0.56,1967764,Austin,Mixed-use,2.7392447371075135,9.38714635374035,1.129356565999999,0.4028130673398034,83.8971096674068,83.57215966478712,10,4.017600404935303,7.373322351698661,10.700855670936162,9.83882,0.39239772629218317,969325.7332123616,0.0,27.40185616991205,0.27401856169912053
2310,0.61,457501,Seattle,Industrial,1.4550326916358505,4.923623035196258,1.4456136673206417,8.04832817296472,29.767371559284573,68.82332773356494,18,4.084139563487752,4.06070465380642,15.497074782242503,2.287505,0.9139439479443108,561751.7420272342,4.579737829404311,57.27360055919962,0.5727360055919962
7088,0.49,1771916,San Francisco,Mixed-use,6.638113177092344,7.008656991254286,6.394227284222224,3.689876126577565,65.97636404530837,51.25826268471365,15,7.166322862360583,5.946857080828992,28.822957320548632,8.859580000000001,0.5343206665037925,1723678.072506076,3.3193323124156233,48.24590231826007,0.4824590231826007
3423,0.67,1185057,Seattle,Residential,3.585940448580118,8.555511234358725,4.075071164366087,8.546190257884778,13.698222230952783,45.86579594923703,29,2.940796932789614,5.1006224360993775,6.148473429589345,5.925285000000001,0.9261992882070644,832413.9450039924,3.57661947210617,46.709957641398006,0.46709957641398003
5801,0.33,1916291,New York,Residential,3.5177137099216393,4.182911110934859,9.579847349808645,8.022030088358566,68.686649373491,64.23196509757443,16,9.586475043442933,5.060691034750289,43.7494641062798,9.581455,0.6474432821992311,1410702.1019480457,7.356832687345347,63.89508893400105,0.6389508893400105
4686,0.51,113691,Chicago,Mixed-use,3.9879846481398866,3.0941279487044437,9.12871621650507,3.487612473960884,91.32997116000338,67.98108916013302,18,3.7985031960814766,5.910100956096104,15.89838803170294,0.568455,0.6224980647239553,1139553.533826675,4.381469173396328,42.43848933302034,0.4243848933302034
9405,0.98,474341,Seattle,Industrial,6.965166467887495,9.3672455585349,7.423356328090365,6.9387653532161595,60.858315463990834,55.8729443524539,14,9.997085003403551,5.820182033636197,40.61817945848286,2.371705,1.0,2287132.0925394534,4.536686262568754,65.26999750690874,0.6526999750690874
6477,0.41,1326713,San Francisco,Residential,8.835704933351415,5.156765510770731,8.363310230150212,1.5963275677344013,55.98553800344772,62.4942275107395,23,5.965870362419683,5.973652442270658,24.672586301327684,6.633565,0.38668106817130543,1575093.5208270112,5.275266990315087,42.66891093286943,0.4266891093286943
4768,0.73,1126238,Los Angeles,Commercial,7.831782393000745,4.9725388659087795,7.00598664700924,8.96281552163788,96.11182680216402,9.658868249453223,14,8.17143991194349,3.6377578540829685,35.88466069380868,5.63119,1.0,1159494.5047557803,11.822059048729846,73.34200714587035,0.7334200714587036
5248,0.46,1679034,New York,Residential,7.547763072025854,1.7841609656349577,2.1302389243914464,4.044910644519094,62.73965553158464,95.17655161423268,17,2.017472756044458,3.2382702668078776,8.303202814587333,8.39517,0.6265623129132556,1276222.139462738,9.80851275090999,51.32181661297813,0.5132181661297813
5349,0.82,612726,Los Angeles,Commercial,5.359520670407643,1.0815501457335674,7.889890327202824,4.556256153552002,25.955043327308257,79.0773063732034,16,9.109971238013134,4.463662129013506,44.4683060443321,3.06363,1.0,1300783.5792656604,8.834226678226077,74.36267298153173,0.7436267298153173
9935,0.3,1935103,Boston,Industrial,7.244250012706706,8.421068624835117,2.8917277184696175,7.057590510369849,29.23910238477404,37.39278697067838,22,4.160016358244643,4.538538975492163,12.3790131663881,9.675515,0.4844581530217902,2416018.855861719,5.880771898241438,44.42387608280785,0.4442387608280785
4209,0.98,1800090,Seattle,Commercial,5.974861312302249,6.141331761875181,3.910985695901771,8.20840236704851,70.53066425359272,56.281261095363,22,7.343493956384522,3.9671036951679057,30.57613802004743,9.00045,1.0,1023555.4468366357,8.041931917475578,68.51016433618892,0.6851016433618892
9773,0.56,1529796,New York,Commercial,2.94625475367876,3.258245840194487,8.373107908921781,2.363427433282096,73.54365938921863,4.732453013642135,17,8.450842246348717,6.353816153122322,38.99596539154909,7.64898,0.6130064548602152,2376623.279148121,2.051436346766369,53.88862756652215,0.5388862756652215
7119,0.39,876184,Chicago,Commercial,2.8772953096694565,1.9173621739026647,5.828730475541034,6.613501398769954,30.34962317890152,4.122781399906039,20,3.3131819244720164,4.181445265714128,14.648547448457416,4.38092,0.6823278264604444,1731216.732247567,7.573434534536747,51.5284586697127,0.515284586697127
9147,0.26,1184002,Seattle,Commercial,3.667528061877551,5.554972801696314,8.739466427650683,3.9199804388914847,34.53439779263302,25.07983351119627,27,5.540075850633832,6.5048853819960755,22.145406451472844,5.9200099999999996,0.34489956591064796,2224390.9888844634,2.0325356990727217,37.66080827911629,0.37660808279116287
9586,0.34,319968,Chicago,Residential,9.197224038728319,5.839192892611353,2.917317878589378,3.687029240039613,99.1056508739087,68.97016423646232,28,5.950687525215387,4.389667863743734,23.91424473346558,1.59984,0.4075676041497536,2331148.1381268688,7.045060386156579,50.55155960435576,0.5055155960435576
3572,0.62,368963,Austin,Commercial,5.926733563417533,2.0699360124505817,6.470005947461985,6.900258239406547,10.195254958027745,85.21477478000116,15,4.496955722713636,3.6595578087221012,20.4148426011176,1.8448149999999999,0.9236141917213158,868648.1482776105,10.757055790373498,62.423400351486364,0.6242340035148637
7030,0.47,575384,Los Angeles,Residential,7.605148393016825,8.51405747891474,1.7541187529343545,3.871832741559343,40.46450284400993,55.91858799798484,11,5.854046637831852,5.222461493190124,20.756175710244516,2.87692,0.4933104874996723,1709573.4833123186,2.9629236556614273,46.207607710189535,0.46207607710189535
1004,0.86,958483,New York,Commercial,4.119028838348928,0.8426436615585109,6.787548941860267,3.4610850016440766,6.2447531197507455,53.21327395823524,22,4.540365261242704,4.748171618676598,21.85918264465501,4.792415,1.0,244155.30259538663,6.737470178434494,59.37465149341001,0.5937465149341001
1714,0.54,601121,Chicago,Mixed-use,4.669441935987027,3.560930851664217,7.862806339979812,8.358884081262424,82.1078361998241,40.2309533791466,20,4.885981960441674,4.199286911919095,20.868978950544154,3.005605,0.8867255870298368,416814.9289327616,9.467395165585234,59.25946455132775,0.5925946455132776
2031,0.4,1283865,San Francisco,Industrial,2.1300902077352624,6.803844137625221,6.264378045808495,1.0127612383100637,9.234583894543224,16.159795595802116,10,7.354649429621912,7.564182437409194,29.969403010484342,6.419325000000001,0.31456117916299875,493903.804353815,0.0,36.45195320250461,0.3645195320250461
8076,0.69,1390077,Chicago,Commercial,2.5416546203950334,2.741203638192007,3.3960835134892924,6.758926228302107,67.40073564627112,11.835410132658753,11,7.060746146439977,3.9655690015858216,32.562527094007876,6.950385,0.9731222386512651,1963942.453944564,6.559377210505135,69.17211602150093,0.6917211602150093
1323,0.77,599165,San Francisco,Mixed-use,8.44620899343531,8.276751947812718,1.2820840197298005,2.4872539379062464,5.648342400348206,76.06797612209661,26,3.858125806380202,5.304024408230839,11.013877084088291,2.995825,0.728827657939058,321730.5431610523,2.6567109835288374,44.66475736807994,0.4466475736807994
1428,0.33,299780,Seattle,Commercial,6.2635476851999385,7.398678266004035,2.075039955678572,0.15498241826190307,67.28550378096911,92.75035512965756,17,9.179863078363397,6.335407208418366,38.50063712581295,1.4989,0.18977555559301446,347264.7132531993,0.0,45.218857345256225,0.45218857345256225
5529,0.33,1423714,New York,Commercial,4.03779219295437,7.890228445481342,6.600726811666236,1.6676426887269202,84.30369469277032,45.828321638627315,11,8.902308365371125,7.3793626507687,36.621313381374286,7.11857,0.2555775655267192,1344556.4422807696,0.0,40.18752608551545,0.4018752608551545
633,0.23,1798972,Chicago,Commercial,8.225660880959914,1.1910653587671627,9.409781951582623,6.066615297758677,39.88215269240574,65.94456587156382,15,6.072666453519613,3.7741592324270874,29.172266908830903,8.99486,0.5095094577125906,153934.56826980054,13.10121081995143,58.822753137414914,0.5882275313741492
2605,0.79,1861211,Boston,Mixed-use,3.218679150741847,1.4054712799554292,2.8588096357480577,7.091271914859374,52.212649343217684,91.44576508809412,14,5.466005941566003,3.222285906530059,25.924558427874587,9.306055,1.0,633490.6008575519,8.90447978564579,69.44330552407445,0.6944330552407445
4127,0.73,1226332,Chicago,Industrial,9.784294287401835,2.8647373774458362,7.615235341945889,0.21057783556320042,40.15417380052825,9.011363293414455,25,5.014847863872871,5.362436073473601,22.209501941918518,6.13166,0.6832341442292433,1003614.4759075305,7.130134745519198,50.178203682367965,0.5017820368236796
6816,0.58,522632,Boston,Mixed-use,4.103358469715528,5.180771651975611,8.798059569241374,0.3642544330172015,30.04887586326389,77.04814531190299,17,7.658143349331513,7.383895385592692,33.109945094681954,2.6131599999999997,0.49459728861134783,1657532.4128388,0.0,42.838435901072664,0.42838435901072663
2352,0.88,1007091,New York,Industrial,4.0357985873610485,7.4801607669940235,5.6879396060276,9.025421148429531,80.32634006271282,61.68168843755751,28,7.373328457675764,4.866850089302658,29.386481521384795,5.035455,1.0,571965.410064093,5.581058968796556,63.297638466317586,0.6329763846631759
5410,0.84,1107557,Chicago,Commercial,3.8072071498303472,8.365308907609034,7.02339216259292,0.7330581811371983,27.200257373098967,59.86371788298614,25,3.5694448555038294,7.932912220494065,9.481915369910112,5.5377849999999995,0.7093467309046793,1315617.7161763362,0.0,30.21152273756933,0.3021152273756933
4675,0.67,1224241,San Francisco,Residential,2.0990036433185915,7.043353159571804,8.335137850085333,8.941821586165712,72.29434243894471,29.25404284815698,22,7.37166425040289,5.677686313375176,29.814968092442644,6.121205,0.9762240161168495,1136878.5255313073,3.997472069912499,59.0250296109267,0.590250296109267
