size,demand,cost,location,use_type,roi,risk_score,tax_saving,demand_forecast,material_cost,land_score,investor_score,recommendation_score
1993,0.9296126248515546,227952,Denver,Industrial,14.6,0.26622263825145387,17.684726603847928,0.8146160467902435,159490.98,7.6781349779197114,69.94600622632282,0.7653573634155159
1551,0.8828142777545974,244630,Chicago,Commercial,10.96,0.04580561320113286,18.246557913492992,0.8705120760245298,153031.64,6.17753337170891,49.614657358768795,0.8394825851293589
2037,0.6679835693604688,136159,San Francisco,Mixed-use,11.32,0.27451916640783086,13.678442155129716,0.7014904521691138,202605.45,6.662658504121615,46.98160735468474,0.6839885143045132
1661,0.9236089205274928,223222,Seattle,Residential,12.0,0.48907274388079625,13.715771407910657,0.7236158339502913,190226.42,4.04462292389481,55.41192268786636,0.613817236027798
2487,0.7223001185803167,316778,Denver,Commercial,10.67,0.1748738915763296,14.723926380494557,0.8577010323689719,243579.33,5.385486929862212,48.855984807138306,0.7798308563170571
1926,0.6494371043322941,293140,Seattle,Mixed-use,9.13,0.3236900444484675,15.558158113230771,0.5245243986086129,182088.38,7.154235011276286,42.375507783903224,0.5716337416640582
1587,0.607989600468859,287549,San Francisco,Industrial,8.03,0.025534491738951424,18.907793434874737,0.5657113284041472,190106.54,5.701765713569774,42.31298344540874,0.6963707346660784
1839,0.6546295470267807,253733,Denver,Commercial,9.18,0.44493157006577677,11.36971311762896,0.7727566502470257,189138.45,6.120477418557468,36.603941714637806,0.6229300320724995
2206,0.6417734772188156,250529,San Francisco,Industrial,11.34,0.47773871306943355,12.641238829180352,0.6543093827806048,218183.39,7.984886593316572,48.81016440116824,0.5840282678844686
1718,0.7255624333563231,200475,New York,Mixed-use,10.61,0.05828750037959769,11.005766068063704,0.8351715767723173,171520.71,2.185512432548251,52.903517036035815,0.8168536305570878
1588,0.7240860971574796,302412,San Francisco,Industrial,10.05,0.2533444289339533,16.283262255115034,0.879453993202049,178439.2,6.738769588066667,39.43086248816076,0.7509438257072383
2121,0.7004569030230121,281572,Seattle,Mixed-use,10.08,0.45997086381975527,18.30410457678414,0.5544892995072437,198582.98,9.553077028866856,43.63721066153352,0.5386073742749954
2122,0.7655407254619524,286901,Austin,Mixed-use,12.15,0.19549362265248937,10.737099736889162,0.8557451160002388,202791.94,5.246266701080502,53.310140022630044,0.7856005973390999
1746,0.8785969412179512,210547,San Francisco,Mixed-use,12.76,0.12013147534651064,15.266109920688612,1.0,192470.2,3.511441953470592,56.05189687200746,0.8795474098613959
1764,0.8424331203161985,88499,Chicago,Commercial,12.3,0.30446606190066394,18.087009719934485,0.8048525655335201,146269.73,5.221813294079492,59.68389587370084,0.7231546014531425
2116,0.47726530473251444,332286,Austin,Industrial,6.01,0.41957879574479057,17.353640408859096,0.44764390207749194,242507.92,2.965834651268112,18.701827553120083,0.4713260425330806
1275,0.3169118297647067,214087,New York,Industrial,5.07,0.4017747542201126,17.31826157359547,0.12560744821923536,123940.34,6.451370145479942,22.86794556359787,0.3402330775996491
1296,0.840147986685891,185291,Denver,Residential,11.89,0.19591088093809025,11.430373731320255,0.9182559318608643,133814.23,5.852611936089626,61.02358112390893,0.8078380203691097
1640,0.49496819523768676,302010,Denver,Residential,6.18,0.5589129771513833,17.308303232754405,0.2414813637025427,180890.44,6.637463704205927,17.33798524650578,0.3348273546204638
1893,0.6662851897160974,220599,Austin,Residential,9.75,0.04888773111464507,14.442223446944965,0.7631659711224341,171585.45,5.737528781306913,53.113950087823426,0.7832112960031158
2155,0.5244830460910961,329495,Denver,Residential,8.78,0.3291812192197651,18.21048544366284,0.38271610595452604,249145.08,6.391790235687337,35.36974971374556,0.5092139546939044
2737,0.429702934362997,296275,San Francisco,Industrial,6.67,0.5283116942311492,16.3474996657042,0.5687718045225413,326165.55,6.90096784950304,22.441817307421584,0.48288404411655683
2428,0.7812194092307182,301267,Austin,Mixed-use,11.27,0.27815374766307993,12.553497710070957,0.8208467527331524,242243.93,3.604704963633134,53.255855050237024,0.7297772020280291
1920,0.813873274045397,147553,Seattle,Mixed-use,12.61,0.1872208517560372,15.836435866663518,0.9147700438069661,225556.79,6.692170037429104,69.50256503186515,0.8171196768203716
1990,0.613523439890992,340895,San Francisco,Commercial,10.08,0.23274937497566586,17.455548181357237,0.5322457428079399,159289.84,8.896414144391013,50.44949823141118,0.6205985471329096
1498,0.3113436561782635,269593,San Francisco,Mixed-use,7.07,0.20612151958892902,13.480907792765496,0.17799829665898884,173422.73,4.076555444217738,30.938621842375646,0.4594507108280239
1990,0.6180633327621275,222304,San Francisco,Industrial,11.58,0.31044139954017036,15.38640597636284,0.4417011163797984,183959.21,6.6166529654791235,52.20768379004271,0.5683038867358512
1855,0.758770600810382,260754,Seattle,Industrial,11.04,0.2484909814977903,10.990171269153056,0.8678909020329695,171512.96,8.589397695275906,42.31456820644906,0.7581599682140718
2161,0.47816326468388065,116782,New York,Industrial,8.27,0.05662972018163624,16.647095803892036,0.5444572715902687,192596.0,3.6899094289894605,45.24141310087296,0.677831020563453
1586,0.7275039879668733,280648,Chicago,Commercial,10.89,0.2522553128631693,14.831208859121851,0.7973452925743003,146991.36,7.59570926908406,53.89157747126131,0.7269359918844525
2259,0.6977035226240507,172797,Denver,Residential,10.73,0.36522023714279805,17.742259177888585,0.7268477597319347,200010.47,5.555951718096318,47.76305678899747,0.6519510090356546
2766,0.7868937249401632,148549,Austin,Mixed-use,12.55,0.09007412552555247,16.56260041763214,0.8412808831990025,321505.36,8.022675910963365,64.53729818817338,0.8259827030693802
1945,0.7179370552621229,135823,New York,Industrial,10.87,0.18589242656937072,13.778480418185353,0.6887705504054433,225544.05,4.351085595817637,40.50621346555152,0.7098512495344291
2200,0.5540396588677666,333451,Austin,Industrial,8.22,0.3535684667442016,12.46089333494838,0.5910697222522094,184994.6,5.981889585235479,28.619802581903613,0.5772005022032032
2345,0.8794857252496736,202805,Denver,Residential,13.86,0.31986306599427183,11.77079949802295,0.7938020312976946,201000.12,2.9630219057436857,71.91010675307545,0.7281755861213692
1799,0.6762205640459544,365029,Seattle,Industrial,8.69,0.17919410888124884,13.477734001653731,0.6419472541586857,205950.86,6.874577822341532,38.57748116021327,0.6720012581109747
2112,0.6959043190735101,209814,San Francisco,Mixed-use,10.91,0.29642152826266993,17.661290108357274,1.0,202662.26,6.897473456452171,52.40873427194475,0.7905313886949321
2006,0.5600098061390205,121948,San Francisco,Commercial,11.05,0.17742303618200098,9.73119793888806,0.5639019408322838,174062.36,7.081604840797395,47.968341468073845,0.6650915618601132
2048,0.6335076623212734,166260,Seattle,Industrial,10.31,0.25719201778483847,11.892825667083208,0.43634557603565705,205674.04,6.983199300517037,44.195321317592445,0.5747614233003275
1613,0.5672795928959649,342685,New York,Mixed-use,9.3,0.2648914077955798,17.57699827997112,0.5264205923355698,155923.42,5.817849298979205,50.47558574874996,0.597611673815996
2012,0.6740580910114865,238307,New York,Industrial,11.45,0.6241121621410357,18.98685680925425,0.5683058529221395,178598.12,3.044740682035162,43.980497662247274,0.4921774763124415
2248,0.9567562720213514,208878,Austin,Residential,14.78,0.18184255880907657,12.050523950328827,0.9726781234929397,244650.04,7.984155577325279,72.88094919650865,0.8641342258735453
2725,0.4942148285602965,262001,Seattle,Industrial,8.81,0.14127055096576316,11.859572781655299,0.40527891727793014,286810.54,5.9231314805223985,41.87686793817334,0.5937033465248669
2479,0.45796579031848883,287633,New York,Industrial,9.23,0.3049937695476903,19.22148071871571,0.4367826526628794,208202.45,6.786968018402132,41.28221047465929,0.5450155532460756
3076,0.9206755491240413,333804,Seattle,Commercial,14.26,0.3377281701674108,14.629216741297856,0.8466915474968921,359939.58,5.629568584573532,65.60657257469491,0.7461853509317926
1616,0.66860144842722,358637,Denver,Residential,8.92,0.2584129206102322,12.316372862618534,0.6883198602469217,165379.5,9.917520745920521,29.54372523630089,0.6611627758546759
2436,0.5996390892010125,223017,San Francisco,Residential,10.47,0.3510800983566489,18.13385366816586,0.536899206622699,219259.93,4.864702714570102,47.713727366658325,0.5790276433064201
2091,0.8559857031094114,150546,San Francisco,Commercial,13.0,0.21602455788927533,16.510442389812,0.8916737103593151,184534.25,4.787778667980586,57.99136186478502,0.800259660988016
3094,0.6091576690394703,218990,San Francisco,Industrial,10.65,0.34558218624940856,17.209962079905914,0.8040158149443424,264344.92,2.8767122789922532,55.23619213632155,0.6898734514779736
1595,0.9739014570320403,269521,Seattle,Mixed-use,11.47,0.26130186536578104,12.472681254720959,0.8584602353757427,154691.87,6.225827199478652,48.260761474223315,0.7535633480039847
1580,0.8016888807008903,177718,Seattle,Residential,12.32,0.22984503430360903,16.124476023237914,0.8740744020627372,134966.19,9.71681412907736,54.645092546341644,0.7808917471036513
1700,0.6268132887781446,178213,Austin,Residential,10.03,0.476713784241918,18.73885848276948,0.381530312515456,164275.52,6.2500753470573756,52.84629429296348,0.46222661130941517
938,1.0,275784,San Francisco,Industrial,10.46,0.5801768213724301,16.922383081944655,0.9767228562684378,80621.87,6.454230768555687,44.313487949421706,0.6632184139584032
1737,0.6091427615494992,246351,Austin,Industrial,8.23,0.22918213867460263,17.759609755059266,0.6320332391445567,184594.99,7.946428212268173,31.649262188724784,0.6434404401879816
1620,0.811314305801396,252459,San Francisco,Residential,11.35,0.06478184428714182,19.209427649888706,0.7365130374175557,180483.68,6.324193110554516,56.33641891111842,0.7821924772521657
2075,0.7448938870609737,193112,Austin,Industrial,11.87,0.09289079335174275,16.283009159266065,0.5661546047603387,211610.39,8.398579206133723,51.39021347514472,0.7080055245634385
2170,0.8952611934098197,232719,Austin,Mixed-use,11.68,0.3179805388247897,13.304637217852504,0.8914572155328327,232628.94,8.695484900174081,53.3283226941659,0.7461906706832173
2938,0.9342266795090278,180682,Denver,Residential,15.11,0.374157144085947,17.63133346059586,1.0,345318.27,4.8140160119053474,64.04496490493105,0.8014371423656212
2475,0.704800622359865,316764,Austin,Mixed-use,11.54,0.14565173341076718,11.682883947298128,0.6901556866915276,261198.78,3.139139655614424,64.1112076586367,0.7332015813123041
1711,0.5869873194480725,327643,Seattle,Mixed-use,7.91,0.48209507813038405,14.333041518366874,0.6428446918414332,161802.99,7.379179371952621,32.01252080705089,0.5433998454844197
1550,0.7689958214408674,111535,Austin,Industrial,11.51,0.2300717997579049,16.764237687387478,0.8816838856170037,151867.77,6.645262799251187,55.58632492242758,0.7757448343436395
2245,0.598342694537184,180286,San Francisco,Mixed-use,9.53,0.5434628459167977,5.347863332131146,0.845490149087778,256875.17,3.9082795752396438,41.52949971604348,0.6161109212683922
1339,1.0,137760,Austin,Industrial,14.45,0.3051662781677342,15.757390096039401,0.8947712363693175,114121.38,4.643924010412361,71.4547901726447,0.7803419832806333
2915,0.7204802996624106,201248,New York,Commercial,11.7,0.5133408789977774,15.89887821578343,0.6255692357071441,271180.94,4.637713575906753,44.787832748801264,0.5618913426837466
2589,0.6452017673031837,243742,Chicago,Industrial,9.7,0.11522839437432801,11.592195235313168,0.6159783135413992,266903.12,6.294916599157324,46.67027579779218,0.6972999676668286
1765,0.7277020458797362,141276,San Francisco,Mixed-use,11.0,0.3184215087488298,15.977581775247943,0.7892457097151678,188953.1,7.994770094287846,46.4041743095095,0.6983296803865352
1143,0.4979310565705455,180860,New York,Commercial,5.54,0.3522180649771682,15.569845503768171,0.26586089822397735,126347.18,8.106746278201141,31.126004179728234,0.4208571332987237
2676,0.5542578942234022,174703,San Francisco,Industrial,8.13,0.5617844103213969,15.10191534115092,0.6196337870234746,248140.86,7.581646242508812,17.987986684038077,0.5044397506808311
1942,0.8800620861916637,265545,Seattle,Mixed-use,13.55,0.3160240504808472,18.568301411285532,0.8948884915964729,166690.34,5.415825091718666,58.553968906601824,0.7670457764462504
2618,0.6014658581542907,255200,Chicago,Residential,9.32,0.1420833795049855,17.63672806955161,0.5480714225541292,309430.76,10.0,43.358525334363044,0.6555952172196575
1202,0.542963352597709,195869,Chicago,Residential,6.21,0.12022215500522503,16.919948552140024,0.5855143475762377,99832.94,6.066440931646461,29.330236425408753,0.6482168770284051
1700,0.7804979128790929,263261,Seattle,Industrial,10.07,0.3875894369050782,11.927335412271411,0.869462836115529,142514.76,5.2223813181662,43.1808052677674,0.6934493596841804
2002,0.8778556231994494,208998,Chicago,Industrial,11.97,0.16931047300492572,14.947975994448853,0.9806578007882627,199795.0,3.2678670003269192,56.23303122869069,0.8442389311133348
2023,0.80784299659976,229625,Seattle,Residential,11.78,0.33907393688770004,18.5533042191177,0.8093193347050756,228135.41,5.304920545695231,51.30643133629875,0.7058981591269503
1774,0.8494071528708724,375508,New York,Mixed-use,10.18,0.34620842955389397,14.35601453495612,0.882010452491771,196878.81,6.877546816510101,45.182316251729816,0.7161208091751509
2311,0.5864807367145808,350534,Denver,Mixed-use,9.63,0.45915484940587814,19.662786058240712,0.6153129186328213,271560.92,2.8275214976516714,41.27441800943496,0.5587632276907774
1466,0.4867283999887234,152531,San Francisco,Mixed-use,8.17,0.3138399695942228,17.007580219204506,0.6098481280533763,125583.58,4.0917774807942005,43.52674499589526,0.6001032633836615
1928,0.925200047793323,312229,Seattle,Industrial,11.48,0.08173169010125762,20.128681688676732,0.9633216692543057,183216.09,5.06531754730587,64.67466771572974,0.8674359916612193
2060,0.6515980241736796,310854,San Francisco,Commercial,9.08,0.311698555004379,11.798003331045628,0.7161203524259696,188048.51,4.449220279603431,40.67101320042836,0.6525687189686362
2257,0.6623750475317428,163880,New York,Commercial,10.37,0.18178959501904166,14.53602738412588,0.7516411024781116,258279.35,4.28425600042163,45.73748016521884,0.7316406029836281
2355,0.8992291212773587,311408,Denver,Commercial,12.99,0.4293689041850479,14.819606930975844,1.0,234403.01,8.24922822246003,54.235685611875304,0.7581524383259809
1437,0.783434501410099,365344,New York,Commercial,11.05,0.5987920382642633,16.818519919305608,0.7248530154431674,116503.22,2.698640962485281,36.703700906758485,0.5609243908715617
1232,0.7683831658122411,165809,Chicago,Commercial,11.59,0.20521519615421616,12.784207254352465,0.9309540351969634,133448.49,6.350739753694645,58.611868251764896,0.806195535617099
2638,1.0,181187,San Francisco,Industrial,17.99,0.4484531554799256,10.177178879890565,1.0,252055.42,7.0381571195227774,80.75726349490454,0.8005187378080298
2166,0.6034722654429785,326324,Denver,Industrial,6.95,0.10349673576531018,16.134593120935378,0.5512679888688792,219298.56,5.031822616268021,34.866373245652596,0.6486085012414277
1625,0.8391760192121855,270362,Chicago,Commercial,10.5,0.433368787487736,13.900580256239799,0.8174970048205038,188096.18,5.546101860913947,45.501360836154994,0.6586512869331071
2775,0.7085519687345626,291360,Denver,Industrial,13.48,0.40590804792751195,13.587908874599496,0.6657068726256455,250497.89,5.9189060804863525,55.79373698744075,0.6387195298792535
2057,0.7402888418294885,275544,Chicago,Industrial,9.13,0.5625908465260504,12.92157325391621,0.8059776825483949,184328.98,7.268612532660667,30.292772337048838,0.5886547344089379
2589,0.9292702639618797,279302,New York,Commercial,15.86,0.2808734004074397,15.371666273552226,0.7431026003532852,234376.22,9.061382333844746,71.41796952698287,0.7434916799783382
2033,0.7761753634434435,150514,Seattle,Mixed-use,12.1,0.12488819407930994,11.76942741313757,0.7262255510939262,190134.94,3.431007442895755,60.430867752398534,0.7615349428058465
3030,0.7807444118574449,328548,San Francisco,Industrial,12.96,0.09727123126550928,14.417412758895919,0.7533801941481971,255411.3,4.16748079115946,62.4508170219835,0.7920435851530753
2877,0.8608761005964702,337719,Austin,Mixed-use,12.16,0.15369177842752885,12.513861055236534,0.8247666649428836,310396.04,4.268182462444843,48.89961280987523,0.7900299546061419
1875,0.6452570905685672,232795,Austin,Industrial,9.25,0.07986660363053485,13.172467758040684,0.6081408435165139,165554.9,5.974866831399188,39.53193777146682,0.7038096959543917
2485,0.574118549899149,246739,New York,Industrial,11.54,0.15173523508270215,16.061430554318875,0.5251925920719737,290858.89,5.200438869482508,53.32843607768827,0.6647829427957086
2322,0.543278620896845,135166,San Francisco,Commercial,9.67,0.37590350353873736,16.954229586308387,0.6210171875454451,205792.94,7.332848943371674,40.67987808707138,0.5947454736026832
2684,0.4050465115935997,288569,San Francisco,Industrial,7.45,0.3446730154782701,14.081685220084672,0.4588709334836293,242165.73,4.687016454302792,32.93393652025959,0.5201791672021437
1517,1.0,292904,New York,Residential,13.47,0.5592254188743782,17.90349118051661,1.0,139383.19,4.223499468440947,56.361796467665094,0.7110098324502488
2343,0.5345187451417475,245335,San Francisco,Residential,8.9,0.3553934052676229,12.081859227188668,0.61251208099834,259467.39,4.473725016673718,35.57857035271004,0.5918474702922869
2529,0.6668119564621342,334326,Seattle,Commercial,10.89,0.2741212961364927,10.440304184999038,0.5570530453516167,245576.67,6.231377631826483,46.982142442458084,0.6220726996860496
1120,0.6584780050166619,224944,New York,Mixed-use,7.79,0.3448283710673583,10.991024440452577,0.6414742980637403,126306.19,7.927846230975689,33.060745297870554,0.5965583707985528
1408,0.746111004671365,292345,Seattle,Mixed-use,9.76,0.13142322782251026,11.773779623658474,0.7184878218342495,156842.96,5.911129610805942,48.26178028565673,0.7324258376046958
980,0.8223605818808944,173525,San Francisco,Mixed-use,9.99,0.3290915420112154,11.06132029765116,0.8478844057238711,114836.02,4.883676850411248,41.71915576879851,0.7074171454850623
1865,0.8290710232539618,248233,New York,Residential,10.01,0.5302524680049459,21.06346175368874,0.9383959872116996,205642.67,3.9379258672875284,34.056480194430044,0.6633574076827015
2358,0.6125383842146592,236923,San Francisco,Mixed-use,10.58,0.14588327992579408,10.349337637210725,0.6311218900475365,193536.26,8.923267638409182,49.48930736034977,0.699895444048697
2751,0.6749317429320383,266898,New York,Mixed-use,10.12,0.533415889968878,17.81228671019074,0.6937809252286751,312214.43,2.4780701466365667,36.68237430463142,0.5653460141039188
2037,0.7423869925732449,222285,San Francisco,Commercial,11.03,0.2757724467552563,14.924613452678175,0.7433911808982129,239394.16,5.627853638752583,51.072452561677224,0.6973474936571826
2814,0.6626963310724678,240139,Seattle,Mixed-use,12.37,0.15022606432642288,15.67380140075373,0.7437547300803954,336969.66,7.479449752671596,66.24921714709555,0.7611114663015891
1309,0.9411018364029988,311953,Seattle,Residential,10.42,0.2672991460687457,12.282810861868604,0.8842113195074102,111279.01,5.600281640069104,39.99619579401372,0.7509648693754658
1148,0.7736462427457377,217242,San Francisco,Residential,10.72,0.08543472302595274,15.976358174684052,0.6279452648371667,120001.51,4.8673561617910215,57.644789022963565,0.7242042167244855
1972,0.8102316679074726,129506,New York,Residential,12.06,0.3939784538818685,12.258244334787905,0.8746895655285957,173493.3,7.0713156302097,54.76562888959996,0.7128844446586909
2192,0.7994321903001118,381218,Austin,Commercial,10.37,0.10498649610729115,17.76829854608534,0.8369489051176591,198376.85,3.812436293011427,55.26447363152189,0.7964849636041472
1983,0.8760210786227987,353609,Seattle,Commercial,14.07,0.14775674679974993,18.016540433562703,1.0,217779.75,2.518419182741995,65.21614304669504,0.8815973012801002
966,0.727153233805556,153080,Seattle,Industrial,9.57,0.6294195857128236,14.595414189402234,0.48436201208427043,115057.08,6.706328589762453,28.031469716021455,0.43767697054857874
1955,0.5054752078066229,301728,Chicago,Mixed-use,7.25,0.2345633511817024,14.791907683937165,0.49544026782114414,202917.7,4.009634803172122,32.457211819951304,0.5768507666557767
1347,0.7599531927628962,212276,Austin,Commercial,9.52,0.1003688619145886,16.298171698280502,0.7706245480458137,153589.49,6.263437537761281,52.59104904456559,0.76330227445249
2334,0.6022964659312255,269761,San Francisco,Residential,10.65,0.2834317002567806,16.14482828417336,0.4512086700896313,187549.39,5.753468209425981,42.278757911455386,0.5736107879331404
2183,0.6207074977375364,272066,New York,Residential,9.11,0.3231244116055459,18.072439119400848,0.6120478624455028,177838.67,6.522090788495035,34.53595084217568,0.6066693803359828
1530,0.7879546028132639,232419,Chicago,Commercial,11.6,0.38581297250427354,17.987537775630898,0.9066468696368076,158919.53,5.545840123767566,53.2197339990323,0.7243335588530136
1743,0.8857424607150453,191217,San Francisco,Commercial,12.58,0.5752927965494024,14.913477207962654,1.0,166559.9,7.103037313197237,48.8331096226477,0.6956828813802391
1470,0.7031907365104092,198209,Denver,Commercial,11.01,0.2157635855611218,13.568326545135166,0.8014314264462754,169917.76,4.592903446342758,59.065153503719095,0.7443671363540615
1968,0.7463249518898445,181285,Seattle,Industrial,10.29,0.27492605589344976,17.43485936358443,0.7138778137738345,181212.02,7.562476784902738,49.2118573977818,0.6784807031521539
2477,0.9553322416952856,187613,Denver,Residential,13.75,0.3980583837127872,14.531142753337697,1.0,240967.62,3.564753114479192,57.19271574580242,0.7782766465148852
1507,0.7361129769232851,244961,Seattle,Industrial,9.84,0.1924676895312847,15.341231826859575,0.8272532385332214,152382.37,8.345247965044882,42.527414461663966,0.7523142196007748
2252,1.0,196318,Seattle,Industrial,14.57,0.022435337112640757,16.59094867155327,0.951560943185716,204755.34,10.0,69.77576218885923,0.9173502424292302
1734,0.7848264468447316,301153,Denver,Mixed-use,10.45,0.5476056770963187,17.926670916226072,0.7266468449146977,201733.2,6.216222822064928,41.08328467663967,0.5761164671273517
1603,0.4358855861266273,361543,Denver,Residential,8.73,0.3139719426114794,15.782544425724858,0.4190353820737724,158025.89,9.138347236511008,38.892817893172,0.5293253757849172
1946,0.8130012431656798,206496,San Francisco,Residential,14.03,0.29612546639227916,13.23840616237834,0.7079163407139919,188696.27,9.656816925118404,65.3846449204167,0.7050163497286851
1482,0.7571737577324166,267955,Chicago,Commercial,10.52,0.2571905905967187,20.39103103159335,0.7260945666268774,168933.36,5.358131258540255,41.83266714343343,0.6927615904120634
1723,0.8934629131124118,287476,Chicago,Commercial,12.57,0.2031602497530007,19.591025434630236,0.9421382052687319,159341.55,6.095729794085112,63.296173129606146,0.8212911822062926
1401,0.8009772026904937,285400,Denver,Mixed-use,10.28,0.6583371203518741,11.945989928242504,0.9048279293076198,157890.76,4.371764986118082,36.78285225603959,0.6013963235822983
2982,0.6792316024024339,255696,San Francisco,Industrial,10.79,0.38648631796728444,12.264685269226899,0.6413463923345348,253144.71,4.500784248687147,41.58259559941086,0.6098440297469002
2017,0.5163552645565951,305701,Chicago,Commercial,7.85,0.16461438755634594,12.641959554422778,0.6551973514146354,176107.38,6.465740084696732,33.64248644626394,0.6747331855433158
1650,0.6686465114070962,286168,San Francisco,Commercial,10.11,0.25772641327498735,17.54565267514443,0.7336570580906472,194755.55,2.728343900986449,50.46701074572516,0.691472257926264
2106,0.5724219318686049,157175,San Francisco,Residential,10.9,0.18495754810895457,20.5054295751705,0.641987233761242,239447.78,7.669566587306699,51.75246567414375,0.691811874260915
1943,0.6129214825292916,315186,Seattle,Residential,10.01,0.16215838177417413,13.48118019848635,0.5210203071301834,185587.5,6.334569534415714,48.19464002906643,0.6436447701424037
1889,0.7882867606630914,316546,Chicago,Commercial,9.52,0.2012184144595195,15.50780507374672,0.9690627827404482,199361.77,7.362663716412376,37.72569117232753,0.8023377473123716
2307,0.9504856756527109,192753,Chicago,Residential,14.0,0.44107761296161646,12.74218241920224,1.0,271577.29,5.635937576733439,61.83961354355353,0.7635689548153535
2378,0.7592007294734471,252845,Seattle,Mixed-use,10.34,0.031207938317003192,20.100578294648873,0.7259339931838134,210392.02,7.345053918776668,56.06350008297776,0.7812904219467242
1734,0.5206175406947223,301249,Denver,Commercial,8.8,0.13050017071041609,17.47448502562945,0.4697058169203844,142812.97,6.495290532424521,32.37509718171037,0.6236822584839874
1712,0.766690400233021,234301,Seattle,Residential,10.47,0.47541132031453354,12.526093308288422,0.7356451859630387,173765.81,7.014449965075529,40.89702538278541,0.6087935462594021
1862,0.8794947229968476,330473,Chicago,Mixed-use,11.96,0.3465067320409965,8.692976667142942,0.7776609685090742,159580.62,7.80342443438459,55.98577042788319,0.6920616945872312
849,0.6085325643520927,427290,Chicago,Residential,7.06,0.43087414539183905,18.112761173284703,0.7073626187870419,74281.36,3.470102212225865,27.473738189587202,0.5811953893580811
1242,0.6798974249990622,191051,Denver,Residential,12.04,0.5215058713657127,13.282545581356718,0.5883052159720216,143651.67,4.5938506856464265,44.675857646061004,0.5471197378425237
2683,0.7022032292093795,146421,Seattle,Residential,12.43,0.010138295449304141,17.528196507632778,0.7311857130968653,215434.54,10.0,63.93854840768136,0.8127189670590245
2822,0.582265253037664,272786,New York,Commercial,10.09,0.2856034288037722,15.881071010551244,0.5372735284175255,317962.64,6.414545131669395,38.90087615576168,0.6015680398455013
1875,0.7972420650765788,304117,New York,Industrial,9.93,0.34009823398020783,9.497111901827843,0.8643217119684135,188771.31,2.56640525951434,38.51030014852002,0.7089893911952823
2288,0.6818577777088327,232685,Denver,Residential,12.29,0.16627093073137436,12.579669804578916,0.7625282593350242,234226.62,2.5775150977298242,54.311792167792206,0.76140293144146
2155,0.7629298665860541,358994,Seattle,Mixed-use,10.77,0.3829411394694468,13.937565938141764,0.6985393603441419,230306.4,5.8500173975774805,53.90811795913669,0.633939288349878
3539,0.566876173329685,149604,Seattle,Commercial,13.61,0.11872161308203279,12.972630032246016,0.5634888067538868,344195.35,4.9539262653452365,57.327017573838155,0.7140068774687417
2559,0.6343812549514884,301968,San Francisco,Commercial,11.47,0.2871240460014493,15.348504854656154,0.4900421087920479,216554.03,4.38725631188646,43.62804195689997,0.5958672251162395
1936,0.8083572036741656,204560,Chicago,Mixed-use,11.44,0.31696265571218174,16.204144338453958,0.9784115212055471,162842.4,9.58629026860819,52.27735548472777,0.7789795461973463
1522,0.6440750271862349,378953,Austin,Residential,6.98,0.3171039299025127,20.36807981252124,0.7508753378792191,167685.57,5.261773960154472,29.081935834983092,0.6433085631906826
1196,0.9590445776850107,399438,Denver,Industrial,11.78,0.259461046590961,16.416640430629403,0.8194906877152559,106254.32,7.6419455844045325,51.36111097854708,0.7418118564497179
2101,0.6400545721578096,192500,Austin,Residential,9.6,0.15935975828845048,19.473303197159627,0.5533641516229415,170441.67,6.500249595418046,44.88193079066001,0.6536017573337963
1621,0.7337027088627829,208783,Austin,Mixed-use,10.5,0.32846591189146984,13.569549643376115,0.7202208768429488,193198.16,5.410221370593978,40.60798124504604,0.6617019859805915
1288,0.8398886247809634,314469,Denver,Commercial,11.7,0.3801273210578333,18.495640240541025,0.8437646967871116,153549.77,3.7165509913700987,51.35808664052285,0.7024549502917113
1676,0.4872451400600452,220965,Seattle,Industrial,5.88,0.15855110642441314,13.856405728530213,0.41864001000739026,159430.6,7.538463108025299,27.276925432768312,0.5628355614331908
1459,0.43587867820288356,246594,Denver,Commercial,6.69,0.2027564986454772,12.248949595573135,0.3213858784323562,118209.57,1.3112749854892112,35.468370618617385,0.5143517519147516
2843,0.47115155281448573,251904,Austin,Mixed-use,9.89,0.3422441747304999,12.122169725366295,0.5106546839011014,310144.54,7.741354949948361,52.141517361647175,0.5662642036682407
2440,0.8893876155140773,106024,Chicago,Residential,15.02,0.3159951277885979,7.074134224369597,1.0,276306.78,6.302571075640918,67.44201811819254,0.8238019488845608
1996,0.6172212781161329,248962,Chicago,Industrial,8.12,0.4531928591456313,17.562247868820474,0.6226878199565943,169661.09,7.2371535248471375,25.169579316058563,0.5489979843243853
2739,1.0,198270,Chicago,Commercial,15.99,0.5218222509992693,11.129414890979973,0.9708287795818878,233960.85,6.015526033574845,71.43842685718455,0.7395026114330475
2038,0.6153628602013916,213015,Seattle,Commercial,10.92,0.3974474709809602,19.224435703841152,0.575678918900805,230067.7,3.5313117408160166,45.98201669980588,0.580492579167938
1569,0.7276826954795556,358272,New York,Commercial,9.9,0.3635930917575948,14.477338493038378,0.6180103304151714,183378.91,6.803093449882327,41.337707026794845,0.6007668954630306
2761,0.9313164928851813,155761,Denver,Residential,14.88,0.6752183374964428,10.335405755595723,0.8641180177361136,308210.96,7.697799831068877,52.84026597842873,0.6243598720958684
